#{"t_start": 1769179680.039594, "env_id": "FetchReach-v4"}
r,l,t
-4.0,50,238.293164
-50.0,50,238.614738
-23.0,50,238.936571
-50.0,50,239.25172
-50.0,50,239.611883
-50.0,50,239.932146
-50.0,50,240.247581
-41.0,50,240.560266
-50.0,50,240.890243
-50.0,50,241.206358
-5.0,50,241.528009
-46.0,50,241.84185
-29.0,50,242.192032
-48.0,50,242.513105
-50.0,50,242.837543
-50.0,50,243.154471
-50.0,50,243.499073
-41.0,50,243.820525
-48.0,50,244.136902
-34.0,50,244.452169
-50.0,50,244.788841
-49.0,50,245.108811
-47.0,50,245.433064
-48.0,50,245.761072
-40.0,50,246.13002
-50.0,50,246.457058
-50.0,50,246.788452
-50.0,50,247.11848
-49.0,50,247.455211
-41.0,50,247.774764
-50.0,50,248.090984
-50.0,50,248.41066
-44.0,50,248.752204
-50.0,50,249.07101
-50.0,50,249.385683
-49.0,50,249.700317
-41.0,50,250.039715
-47.0,50,250.355921
-47.0,50,250.67351
-33.0,50,250.992563
-50.0,50,251.341004
-50.0,50,251.668227
-11.0,50,252.035886
-48.0,50,252.382646
-50.0,50,252.759958
-48.0,50,253.086167
-28.0,50,253.414779
-50.0,50,253.734291
-39.0,50,254.089933
-50.0,50,254.411177
-50.0,50,254.729854
-45.0,50,255.06065
-50.0,50,255.427255
-50.0,50,255.749912
-1.0,50,256.103772
-50.0,50,256.428899
-50.0,50,256.771274
-5.0,50,257.102095
-50.0,50,257.423656
-45.0,50,257.751266
-50.0,50,258.094559
-44.0,50,258.418473
-18.0,50,258.740652
-48.0,50,259.053119
-50.0,50,259.403362
-50.0,50,259.716601
-49.0,50,260.035634
-50.0,50,260.352304
-2.0,50,260.709844
-1.0,50,261.041384
-42.0,50,261.354566
-50.0,50,261.666167
-43.0,50,261.99676
-50.0,50,262.321105
-50.0,50,262.634911
-2.0,50,262.951969
-2.0,50,263.28614
-50.0,50,263.598342
-50.0,50,263.913169
-49.0,50,264.240536
-49.0,50,264.588091
-49.0,50,264.902732
-2.0,50,265.214876
-2.0,50,265.529962
-50.0,50,265.862642
-50.0,50,266.175465
-50.0,50,266.485074
-47.0,50,266.794859
-50.0,50,267.144794
-2.0,50,267.463479
-3.0,50,267.784492
-43.0,50,268.102162
-49.0,50,268.448656
-3.0,50,268.775624
-5.0,50,269.093439
-49.0,50,269.426032
-50.0,50,269.782122
-48.0,50,270.102979
-49.0,50,270.419647
-50.0,50,270.738459
-50.0,50,271.076648
-50.0,50,271.392988
-50.0,50,271.709417
-48.0,50,272.026975
-43.0,50,272.377056
-17.0,50,272.712754
-50.0,50,273.032439
-48.0,50,273.343351
-13.0,50,273.705028
-2.0,50,274.030472
-33.0,50,274.350253
-5.0,50,274.668193
-2.0,50,275.007111
-21.0,50,275.334926
-47.0,50,275.644574
-29.0,50,275.963097
-2.0,50,276.306542
-49.0,50,276.655654
-2.0,50,277.041713
-48.0,50,277.403156
-39.0,50,277.733891
-45.0,50,278.070818
-45.0,50,278.390867
-4.0,50,278.71758
-3.0,50,279.066266
-48.0,50,279.38131
-21.0,50,279.692988
-48.0,50,280.004306
-48.0,50,280.337762
-47.0,50,280.672292
-2.0,50,280.990697
-2.0,50,281.310859
-2.0,50,281.651256
-50.0,50,281.970533
-48.0,50,282.289628
-9.0,50,282.614125
-50.0,50,282.967344
-50.0,50,283.290667
-50.0,50,283.610199
-46.0,50,283.927365
-1.0,50,284.270239
-46.0,50,284.592563
-3.0,50,284.91895
-48.0,50,285.23797
-50.0,50,285.593769
-21.0,50,285.913334
-49.0,50,286.229535
