#{"t_start": 1769183404.058898, "env_id": "FetchReachDense-v4"}
r,l,t
-1.13989,50,82.852653
-1.342862,50,83.074234
-0.818678,50,83.300234
-1.094296,50,83.540214
-0.839653,50,83.762135
-1.171096,50,83.984644
-0.790546,50,84.20626
-0.642816,50,84.427176
-0.95089,50,84.651868
-1.625989,50,84.874853
-2.454421,50,85.096147
-1.669637,50,85.319897
-2.950151,50,85.539548
-1.192085,50,85.75948
-1.164472,50,85.98508
-1.1657,50,86.206067
-0.91556,50,86.427204
-0.864109,50,86.650236
-1.981521,50,86.886774
-0.754083,50,87.119365
-0.728191,50,87.346117
-0.695127,50,87.566491
-0.884221,50,87.789234
-0.997379,50,88.017759
-2.518842,50,88.250542
-1.533725,50,88.480563
-0.75925,50,88.711143
-0.549866,50,88.935353
-1.051684,50,89.163189
-0.743984,50,89.389156
-0.929666,50,89.617651
-0.705371,50,89.856857
-1.714428,50,90.085068
-0.547137,50,90.310969
-0.801694,50,90.530078
-0.590587,50,90.756119
-0.591968,50,90.978785
-0.858309,50,91.205995
-1.090548,50,91.429896
-0.738306,50,91.659028
-0.938865,50,91.885294
-0.879662,50,92.107795
-0.674481,50,92.328461
-1.58863,50,92.554189
-1.432621,50,92.775018
-0.750381,50,92.995522
-0.9257,50,93.218296
-0.742907,50,93.438791
-0.918971,50,93.658609
-0.578162,50,93.878368
-0.882588,50,94.101389
-0.584564,50,94.321905
-0.740239,50,94.754712
-0.64881,50,94.974839
-0.629451,50,95.191427
-0.933443,50,95.415205
-0.587488,50,95.631494
-0.865569,50,95.84615
-0.4944,50,96.063625
-0.711737,50,96.290622
-1.233564,50,96.51121
-0.690005,50,96.729856
-0.830753,50,96.95168
-2.333882,50,97.170337
-2.164104,50,97.391174
-0.834919,50,97.611175
-0.688602,50,97.829884
-0.806543,50,98.052366
-1.028506,50,98.276859
-0.49176,50,98.498002
-0.565202,50,98.719773
-1.835588,50,98.948394
-0.902671,50,99.171565
-1.303141,50,99.391577
-2.076063,50,99.613407
-3.341352,50,99.832548
-1.775885,50,100.053704
-1.523486,50,100.274576
-1.052283,50,100.492388
-1.211477,50,100.708637
-1.075894,50,100.926761
-1.553742,50,101.154055
-1.185617,50,101.374125
-0.857685,50,101.593829
-1.283671,50,101.813015
-1.349438,50,102.032132
-0.924249,50,102.251138
-0.74271,50,102.468959
-0.991715,50,102.685774
-1.508188,50,102.910902
-0.920396,50,103.131991
-1.342563,50,103.351903
-0.93305,50,103.573207
-0.692823,50,103.792964
-0.787714,50,104.012734
-0.929844,50,104.231022
-0.858528,50,104.450128
-0.803718,50,104.668239
-1.110001,50,104.886432
-0.749929,50,105.103704
-1.173308,50,105.32366
-1.405267,50,105.541213
-1.285995,50,105.762599
-3.079002,50,105.980554
-2.196323,50,106.201039
-0.969464,50,106.4197
-0.821471,50,106.644261
-0.817661,50,106.868635
-0.615532,50,107.08731
-2.028715,50,107.312379
-1.141056,50,107.529523
-0.645409,50,107.747896
-0.705391,50,107.966806
-0.655757,50,108.199389
-1.084653,50,108.426512
-0.759179,50,108.647584
-0.803284,50,108.894817
-0.730667,50,109.121566
-0.899313,50,109.367813
-1.768298,50,109.599442
-1.426118,50,109.865639
-0.976498,50,110.096054
-3.451745,50,110.321679
-1.367585,50,110.570078
-1.240348,50,110.819131
-0.795727,50,111.048149
-0.645291,50,111.289466
-2.151911,50,111.531235
-0.822172,50,111.767258
-0.659822,50,112.0023
-0.823123,50,112.239108
-1.509573,50,112.474274
-0.832563,50,112.711654
-0.860917,50,112.94635
-0.711753,50,113.186317
-1.002711,50,113.418886
-0.80913,50,113.660644
-0.859374,50,113.894925
-0.896486,50,114.131754
-0.799069,50,114.369816
-0.428367,50,114.60516
-2.065773,50,114.869999
-1.740756,50,115.116782
-0.952257,50,115.350748
-1.481713,50,115.578703
-1.037738,50,115.801422
-1.496987,50,116.028126
-1.142969,50,116.255802
-1.099734,50,116.488828
-1.750373,50,116.718166
-0.994654,50,116.939728
-0.711256,50,117.163738
-0.656179,50,117.386433
-0.754874,50,117.612392
-1.036311,50,117.838017
-1.032787,50,118.067815
-1.80851,50,118.292228
-0.972013,50,118.517971
-0.732028,50,118.73828
-0.811693,50,118.960526
-0.734626,50,119.184559
-1.108814,50,119.414364
-1.214975,50,119.635783
-0.874367,50,119.868321
-0.927272,50,120.114973
-0.901839,50,120.373156
-0.886335,50,120.607785
-0.867939,50,120.844591
-0.790116,50,121.07732
-0.700888,50,121.298278
-1.390372,50,121.517535
-1.221292,50,121.746265
-1.248456,50,121.972637
-0.942849,50,122.192486
-1.09249,50,122.41357
-0.645077,50,122.63519
-1.063539,50,122.857668
-0.738999,50,123.079522
-0.808451,50,123.314335
-0.564351,50,123.548624
-1.05355,50,123.778241
-1.462397,50,124.001247
-1.4802,50,124.222577
-0.968484,50,124.447124
-0.706948,50,124.681623
-0.495809,50,124.905146
-0.890729,50,125.141954
-0.715485,50,125.373758
-0.957717,50,125.59617
-0.839567,50,125.816448
-0.832208,50,126.037537
-0.957839,50,126.258337
-1.15467,50,126.481227
-0.776256,50,126.702554
-0.802373,50,126.922998
-0.697128,50,127.162099
-1.522438,50,127.391036
-0.531294,50,127.626896
-0.911075,50,127.857134
-1.121045,50,128.092198
