#{"t_start": 1769174367.960927, "env_id": "FetchReachDense-v4"}
r,l,t
-3.163074,50,123.926784
-3.051564,50,124.231355
-1.861974,50,124.557931
-1.377081,50,124.869821
-2.859347,50,125.180955
-1.753702,50,125.486799
-2.470686,50,125.811774
-1.967956,50,126.123161
-2.716774,50,126.431815
-1.330789,50,126.737235
-1.514656,50,127.063538
-1.406387,50,127.37235
-2.758234,50,127.678578
-3.525647,50,127.98187
-1.74661,50,128.304082
-2.683308,50,128.617587
-1.772558,50,128.924481
-2.436803,50,129.231313
-1.781411,50,129.555294
-1.867145,50,130.061096
-1.410461,50,130.369865
-2.098904,50,130.678357
-1.529913,50,131.002321
-1.216193,50,131.310658
-2.734559,50,131.61931
-2.102487,50,131.92692
-3.714409,50,132.258585
-3.071508,50,132.583598
-1.526573,50,132.887128
-1.663001,50,133.194699
-2.362518,50,133.518306
-2.037868,50,133.82563
-1.229943,50,134.132114
-3.266043,50,134.438595
-2.137794,50,134.769044
-2.152801,50,135.07878
-1.670733,50,135.38445
-2.558634,50,135.69308
-1.218527,50,136.01952
-2.449087,50,136.339246
-4.131949,50,136.65431
-1.260015,50,136.959505
-2.727054,50,137.287142
-0.984583,50,137.59575
-3.544251,50,137.907821
-0.99514,50,138.211027
-2.989529,50,138.538065
-2.291435,50,138.86504
-1.590963,50,139.175148
-1.603603,50,139.482554
-1.386653,50,139.811349
-2.063737,50,140.122206
-2.062462,50,140.429812
-1.49871,50,140.734847
-2.048677,50,141.065818
-1.436116,50,141.381255
-2.078001,50,141.690223
-2.38364,50,141.994532
-2.554311,50,142.320216
-1.6329,50,142.630042
-1.818414,50,142.941889
-1.497694,50,143.246273
-1.46677,50,143.568461
-2.411743,50,143.882135
-2.644638,50,144.193059
-2.576872,50,144.506394
-1.383764,50,144.834465
-1.793966,50,145.146274
-1.556255,50,145.455596
-1.361621,50,145.761655
-1.866128,50,146.086044
-1.309115,50,146.400932
-1.758747,50,146.708927
-2.5694,50,147.016339
-1.112337,50,147.341383
-1.281136,50,147.66791
-2.216898,50,147.981815
-1.459959,50,148.289141
-2.546703,50,148.620129
-1.613155,50,148.929992
-2.343301,50,149.241492
-1.464683,50,149.548082
-1.132569,50,149.891109
-1.568777,50,150.206828
-2.410203,50,150.516254
-2.232158,50,150.822545
-1.558234,50,151.145899
-2.187191,50,151.459503
-1.983662,50,151.765545
-1.25951,50,152.070304
-1.299931,50,152.394817
-2.273858,50,152.711075
-1.850229,50,153.017381
-1.182771,50,153.323177
-1.550106,50,153.642439
-2.833334,50,153.959228
-1.134015,50,154.267033
-1.77193,50,154.572029
-1.390337,50,154.915111
-2.632161,50,155.233284
-1.948261,50,155.544839
-3.421933,50,155.858126
-1.68619,50,156.183385
-1.841304,50,156.495785
-2.919946,50,156.805515
-1.4871,50,157.112975
-2.219258,50,157.439897
-1.099578,50,157.763898
-2.202411,50,158.071694
-2.313203,50,158.37783
-1.914158,50,158.703946
-2.688118,50,159.017027
-2.572102,50,159.325267
-1.375302,50,159.631185
-1.600368,50,159.961828
-2.691322,50,160.273261
-2.298837,50,160.582051
-1.737048,50,160.888188
-3.065802,50,161.213996
-1.79795,50,161.523461
-1.327967,50,161.829259
-1.338435,50,162.133383
-1.684749,50,162.457926
-1.300942,50,162.770341
-1.64248,50,163.077187
-3.038991,50,163.385901
-1.612022,50,163.71089
-2.149574,50,164.037909
-3.364282,50,164.349816
-1.768023,50,164.660353
-1.521718,50,164.989251
-1.778359,50,165.304003
-1.56556,50,165.614023
-1.951059,50,165.921868
-3.386502,50,166.250179
-1.457399,50,166.560914
-2.9794,50,166.872682
-3.501955,50,167.185496
-1.819929,50,167.514149
-1.249678,50,167.824714
-3.192921,50,168.136819
-1.587421,50,168.443613
-2.247908,50,168.774023
-2.581138,50,169.083743
-1.252798,50,169.389936
-1.681147,50,169.694942
-2.077743,50,170.027314
-2.002992,50,170.342681
-2.934492,50,170.651184
-1.844439,50,170.957675
-1.866486,50,171.285
-2.661347,50,171.598138
-1.370962,50,171.909942
-2.230553,50,172.216876
-3.399864,50,172.547056
-2.514577,50,172.86978
-2.430406,50,173.179512
-1.892164,50,173.48878
-2.197117,50,173.814635
-1.117063,50,174.129411
-1.742627,50,174.436845
-2.05887,50,174.7439
-2.558434,50,175.080507
-1.228197,50,175.395833
-2.030211,50,175.705289
-1.320702,50,176.011776
-1.983385,50,176.337213
-0.985459,50,176.650182
-1.618534,50,176.961096
-1.378129,50,177.268776
-1.183146,50,177.597303
-2.469505,50,177.907071
-1.009774,50,178.214705
-2.059564,50,178.519945
-2.033797,50,178.849068
-1.314491,50,179.174564
-2.312157,50,179.480701
-0.970059,50,179.789167
-1.584085,50,180.120058
-0.927009,50,180.430711
-1.805986,50,180.739762
-1.477424,50,181.044646
-1.961233,50,181.371444
-1.372967,50,181.694153
-2.216045,50,182.007847
-2.07786,50,182.318533
-1.219853,50,182.644432
-1.253629,50,182.95337
-0.751478,50,183.258719
-1.061208,50,183.562791
-1.73061,50,183.887176
-1.17516,50,184.2155
-1.185885,50,184.523098
-1.949235,50,184.835539
-1.924488,50,185.165159
-0.780593,50,185.476762
-1.167283,50,185.786651
-1.746673,50,186.094611
-1.480051,50,186.420502
-1.652445,50,186.745463
-2.149759,50,187.052372
-2.389383,50,187.363385
-0.758145,50,187.688014
-0.835216,50,187.998311
-0.761695,50,188.306338
-1.083713,50,188.612743
-2.604248,50,188.940991
-0.683261,50,189.250365
-1.304244,50,189.561329
-0.983263,50,189.870551
-1.787867,50,190.20007
-2.128281,50,190.514788
-1.060161,50,190.823742
-1.516847,50,191.132677
-1.651256,50,191.459881
-0.93541,50,191.770668
-1.70172,50,192.077145
-0.710205,50,192.385157
-1.569468,50,192.71315
-1.438482,50,193.035418
-2.219762,50,193.344099
-1.042336,50,193.650822
-1.587787,50,193.979908
-0.993839,50,194.290405
-1.160847,50,194.596544
-1.710915,50,194.911813
-0.570711,50,195.23969
-1.064666,50,195.552264
-1.301728,50,195.861801
-0.975557,50,196.169646
-1.701806,50,196.500347
-1.515014,50,196.824721
-1.025432,50,197.13266
-1.297976,50,197.440325
-1.338824,50,197.768078
-2.330913,50,198.089703
-2.179561,50,198.401662
-0.70244,50,198.708841
-1.53609,50,199.05055
-1.29543,50,199.360645
-0.863645,50,199.666363
-1.468424,50,199.976738
-0.957567,50,200.307429
-1.210396,50,200.621167
-0.625127,50,200.929707
-0.807223,50,201.237882
-0.927112,50,201.564488
-0.894572,50,201.874945
-1.190185,50,202.183255
-1.767023,50,202.489855
-2.257901,50,202.81632
-1.656277,50,203.138903
-1.885031,50,203.450557
-0.911691,50,203.756882
-1.605927,50,204.080786
-2.017176,50,204.394569
-1.47054,50,204.704113
-0.548558,50,205.013577
-1.229124,50,205.342297
-0.901211,50,205.656343
-1.134988,50,205.963372
-1.736163,50,206.271208
-1.635076,50,206.597462
-2.471122,50,206.915761
-1.850364,50,207.22415
-1.018157,50,207.529694
-1.437188,50,207.859101
-0.770327,50,208.171213
-1.702715,50,208.481038
-1.809795,50,208.788045
-1.003514,50,209.116238
-0.970367,50,209.428957
-2.483246,50,209.747854
-1.764651,50,210.05894
-1.060771,50,210.39112
-1.669306,50,210.705639
-1.617978,50,211.016959
-1.625837,50,211.326023
-1.788118,50,211.653113
-1.688903,50,211.963487
-1.696235,50,212.273338
-0.931262,50,212.579393
-0.548854,50,212.904609
-1.648302,50,213.232406
-1.983795,50,213.544701
-1.172961,50,213.851156
-1.30605,50,214.179127
-1.898066,50,214.496391
-0.873465,50,214.806169
-2.056832,50,215.120771
-1.30305,50,215.451805
-1.477051,50,215.768189
-0.720633,50,216.077098
-1.40871,50,216.384717
-1.528923,50,216.711352
-1.271951,50,217.02374
-1.977964,50,217.339115
-1.181319,50,217.646878
-1.461504,50,217.97553
-1.588126,50,218.290118
-1.605066,50,218.600807
-0.556093,50,218.910033
-1.477964,50,219.238264
-1.793762,50,219.554246
-1.263093,50,219.862031
-1.584036,50,220.175429
-0.663765,50,220.502394
-1.111842,50,220.821195
-1.964376,50,221.133692
-1.478704,50,221.439534
-1.638808,50,221.765543
-1.273889,50,222.080334
-1.137404,50,222.389425
-1.494398,50,222.698943
-1.150123,50,223.02783
-1.581206,50,223.351236
-1.443625,50,223.660504
-1.029076,50,223.968067
-1.207748,50,224.293945
-1.005819,50,224.604002
-0.830327,50,224.913216
-1.383964,50,225.227211
-1.430162,50,225.556746
-1.680064,50,225.873589
-1.057024,50,226.183818
-0.672818,50,226.493319
-2.027434,50,226.824437
-0.632594,50,227.136618
-1.43945,50,227.447555
-2.141275,50,227.759681
-1.207513,50,228.088284
-0.823714,50,228.400908
-1.553825,50,228.708814
-1.841938,50,229.018388
-1.455701,50,229.345972
-0.969919,50,229.663399
-1.300557,50,229.974412
-1.800226,50,230.289701
-1.276529,50,230.620967
-1.149017,50,230.93361
-1.312741,50,231.243404
-0.998135,50,231.551937
-0.709362,50,231.878071
-1.244477,50,232.197157
-0.752986,50,232.503849
-1.594369,50,232.810524
-1.069476,50,233.137494
-1.744648,50,233.461307
-1.054243,50,233.77385
-0.9989,50,234.082463
-1.074883,50,234.409471
-0.941225,50,234.721862
-0.979023,50,235.036392
-1.729435,50,235.345823
-1.600286,50,235.673895
-0.990212,50,235.988441
-1.33702,50,236.299146
-1.530315,50,236.608451
-0.715947,50,236.935611
-1.251516,50,237.249166
-1.260994,50,237.558562
-1.099236,50,237.870782
-1.614563,50,238.20305
-1.505588,50,238.514017
-1.053378,50,238.823508
-1.185576,50,239.132367
-1.147607,50,239.459459
-1.692617,50,239.771781
-0.788152,50,240.083251
-1.31125,50,240.391046
-0.807006,50,240.718025
-1.49401,50,241.028374
-0.956573,50,241.340126
-1.670514,50,241.652409
-1.565245,50,241.981367
-1.322132,50,242.299822
-1.552442,50,242.610976
-1.140698,50,242.92024
-0.87315,50,243.248915
-1.195277,50,243.561171
-1.441248,50,243.867635
-1.792155,50,244.179272
-1.164552,50,244.505799
-1.352295,50,244.832387
-0.792655,50,245.143547
-0.761725,50,245.452873
-1.170731,50,245.784735
-1.479371,50,246.096771
-1.243916,50,246.407802
-0.909657,50,246.718125
-0.74772,50,247.046924
-1.135674,50,247.370953
-0.829526,50,247.678188
-1.619397,50,247.985038
-1.017714,50,248.322735
-1.523778,50,248.636238
-1.374157,50,248.946458
-1.096897,50,249.257218
-2.124344,50,249.59027
-1.687353,50,249.903467
-1.349723,50,250.218467
-0.802209,50,250.528125
-1.786944,50,250.857104
-1.237929,50,251.170256
-1.274355,50,251.479034
-1.165476,50,251.786299
-1.158718,50,252.129429
-0.667369,50,252.442653
-1.77268,50,252.7603
-1.482052,50,253.0684
-0.59058,50,253.394303
-1.534436,50,253.713092
-0.906969,50,254.021653
-0.81971,50,254.329847
-1.552117,50,254.674487
-0.948433,50,254.990158
-0.958619,50,255.305138
-1.144092,50,255.61494
-1.672379,50,255.940623
-1.027226,50,256.251881
-1.37105,50,256.559674
-1.020143,50,256.868628
