#{"t_start": 1769178244.6437068, "env_id": "FetchReach-v4"}
r,l,t
-48.0,50,137.069934
-30.0,50,137.307988
-50.0,50,137.519225
-27.0,50,137.731871
-50.0,50,137.945772
-50.0,50,138.16009
-50.0,50,138.370965
-50.0,50,138.583231
-50.0,50,138.803042
-50.0,50,139.022028
-50.0,50,139.23881
-50.0,50,139.455866
-50.0,50,139.669488
-19.0,50,139.88667
-30.0,50,140.109864
-50.0,50,140.32169
-50.0,50,140.540179
-50.0,50,140.748638
-50.0,50,140.958027
-46.0,50,141.166651
-50.0,50,141.379797
-50.0,50,141.588993
-50.0,50,141.804452
-50.0,50,142.020122
-50.0,50,142.231098
-20.0,50,142.448441
-50.0,50,142.664609
-50.0,50,142.885566
-49.0,50,143.101327
-50.0,50,143.320627
-46.0,50,143.535765
-50.0,50,143.754093
-5.0,50,143.968984
-49.0,50,144.182958
-35.0,50,144.413317
-50.0,50,144.627136
-44.0,50,144.842393
-50.0,50,145.051239
-49.0,50,145.267811
-50.0,50,145.482703
-40.0,50,145.701423
-49.0,50,145.915453
-50.0,50,146.133694
-49.0,50,146.348804
-48.0,50,146.560388
-50.0,50,146.769758
-50.0,50,146.981821
-50.0,50,147.1945
-44.0,50,147.405793
-50.0,50,147.617945
-50.0,50,147.826753
-50.0,50,148.043687
-47.0,50,148.258332
-50.0,50,148.476145
-41.0,50,148.681501
-29.0,50,148.894063
-49.0,50,149.102691
-49.0,50,149.314465
-50.0,50,149.526753
-50.0,50,149.746328
-50.0,50,149.960114
-9.0,50,150.181098
-40.0,50,150.39066
-45.0,50,150.600711
-50.0,50,150.810879
-43.0,50,151.020213
-38.0,50,151.23477
-5.0,50,151.447874
-50.0,50,151.653264
-42.0,50,151.859625
-50.0,50,152.069594
-50.0,50,152.274516
-30.0,50,152.485427
-46.0,50,152.691977
-50.0,50,152.898099
-45.0,50,153.103052
-3.0,50,153.314531
-45.0,50,153.520304
0.0,50,153.72458
-50.0,50,153.933604
-50.0,50,154.138571
-42.0,50,154.34452
-50.0,50,154.549465
-30.0,50,154.753816
-19.0,50,154.965506
-40.0,50,155.169199
-50.0,50,155.374774
-50.0,50,155.584374
-12.0,50,155.794388
-50.0,50,156.005907
-50.0,50,156.214844
-42.0,50,156.424664
-50.0,50,156.639545
-50.0,50,156.857173
-17.0,50,157.081147
-16.0,50,157.294481
-50.0,50,157.504104
-50.0,50,157.719224
-50.0,50,157.92824
-50.0,50,158.133979
-50.0,50,158.337315
-50.0,50,158.546677
-50.0,50,158.777881
-50.0,50,158.996448
-50.0,50,159.205577
-50.0,50,159.413557
-49.0,50,159.625399
-50.0,50,159.834968
-50.0,50,160.046523
-50.0,50,160.262288
-50.0,50,160.474297
-50.0,50,160.683522
-50.0,50,160.897463
-50.0,50,161.113674
-50.0,50,161.323799
-50.0,50,161.539703
-50.0,50,161.753366
-50.0,50,161.959062
-48.0,50,162.16771
-50.0,50,162.377009
-49.0,50,162.583667
-50.0,50,162.788943
-50.0,50,162.998895
-50.0,50,163.211379
-50.0,50,163.419924
-50.0,50,163.629402
-50.0,50,163.842656
-50.0,50,164.054557
-50.0,50,164.266442
-50.0,50,164.479895
-46.0,50,164.69
-30.0,50,164.899825
-50.0,50,165.123033
-50.0,50,165.334787
-36.0,50,165.545096
-50.0,50,165.762201
-50.0,50,165.967858
-50.0,50,166.174384
-13.0,50,166.385853
-16.0,50,166.591759
-41.0,50,166.798811
-50.0,50,167.014842
-25.0,50,167.229521
-50.0,50,167.440395
-50.0,50,167.655943
-50.0,50,167.863755
-50.0,50,168.087091
-50.0,50,168.304927
-45.0,50,168.513555
-49.0,50,168.73143
-50.0,50,168.94627
-50.0,50,169.163764
-50.0,50,169.372926
-50.0,50,169.580942
-4.0,50,169.791648
-50.0,50,170.007513
-16.0,50,170.221475
-28.0,50,170.43327
-50.0,50,170.649633
-50.0,50,170.858172
-50.0,50,171.065239
-50.0,50,171.276115
-31.0,50,171.504398
-50.0,50,171.72576
-50.0,50,171.937932
-13.0,50,172.154817
-35.0,50,172.367384
-29.0,50,172.576788
-36.0,50,172.786858
-31.0,50,173.002131
-50.0,50,173.214563
-50.0,50,173.430046
-11.0,50,173.646132
-50.0,50,173.8786
-29.0,50,174.094401
-50.0,50,174.307426
-33.0,50,174.516471
-44.0,50,174.728292
-32.0,50,174.944608
-50.0,50,175.158467
-16.0,50,175.368599
-50.0,50,175.57665
-50.0,50,175.789057
-50.0,50,176.000292
-36.0,50,176.207443
-50.0,50,176.417263
-50.0,50,176.627739
-50.0,50,176.837967
-50.0,50,177.049361
-50.0,50,177.260102
-50.0,50,177.470745
-50.0,50,177.679459
-50.0,50,177.889172
-31.0,50,178.101494
-50.0,50,178.313724
-50.0,50,178.537923
-43.0,50,178.750037
-50.0,50,178.965937
-50.0,50,179.175224
-16.0,50,179.383365
-7.0,50,179.597259
-44.0,50,179.80674
-38.0,50,180.014184
-50.0,50,180.226479
-50.0,50,180.438673
-44.0,50,180.646357
-36.0,50,180.860427
-30.0,50,181.077482
-30.0,50,181.285267
-50.0,50,181.49794
-50.0,50,181.709041
-50.0,50,181.919036
-50.0,50,182.135306
-50.0,50,182.348356
-50.0,50,182.562035
-44.0,50,182.776323
-50.0,50,182.987769
-10.0,50,183.219794
-50.0,50,183.440891
-42.0,50,183.655184
-42.0,50,183.872218
-15.0,50,184.093141
-31.0,50,184.305794
-50.0,50,184.520984
-50.0,50,184.728265
-19.0,50,184.933987
-50.0,50,185.151223
-40.0,50,185.362402
-36.0,50,185.571001
-48.0,50,185.785692
-50.0,50,186.002352
-23.0,50,186.223022
-41.0,50,186.43491
-48.0,50,186.642184
-47.0,50,186.851737
-50.0,50,187.065781
-50.0,50,187.278768
-44.0,50,187.493091
-20.0,50,187.712858
-17.0,50,187.92645
