#{"t_start": 1769171071.657899, "env_id": "FetchReachDense-v4"}
r,l,t
-0.991199,50,202.095982
-1.024493,50,202.316745
-0.886774,50,202.547611
-0.706718,50,202.769495
-1.754042,50,202.995372
-1.692357,50,203.230219
-1.161291,50,203.474904
-1.358569,50,203.711219
-1.220628,50,203.931553
-0.787153,50,204.151103
-0.795316,50,204.371122
-0.770445,50,204.5927
-0.860878,50,204.814384
-1.170003,50,205.046421
-1.078585,50,205.269519
-0.865378,50,205.504863
-1.39296,50,205.72956
-1.037108,50,205.951231
-1.344698,50,206.172702
-0.913393,50,206.395534
-0.561493,50,206.613763
-0.682216,50,206.841294
-0.829193,50,207.075387
-0.735549,50,207.301326
-0.914617,50,207.527102
-0.595752,50,207.750958
-0.677425,50,207.970685
-0.537636,50,208.20723
-0.571905,50,208.429804
-1.053209,50,208.650155
-0.812696,50,208.873963
-0.785506,50,209.096151
-0.800816,50,209.316497
-1.255593,50,209.535755
-1.138171,50,209.757634
-1.69265,50,209.982121
-1.728827,50,210.19992
-1.665608,50,210.421811
-0.915303,50,210.648035
-0.962482,50,210.865903
-0.968481,50,211.082863
-1.10932,50,211.303572
-1.089683,50,211.528599
-1.262047,50,211.757886
-2.094777,50,211.974497
-1.552997,50,212.193322
-1.306333,50,212.41762
-1.675211,50,212.643083
-1.581337,50,212.865872
-0.706514,50,213.085295
-0.627028,50,213.308378
-0.617539,50,213.530688
-0.701807,50,213.751427
-1.145568,50,213.970129
-0.79478,50,214.207561
-0.554196,50,214.429923
-0.536195,50,214.652057
-0.487655,50,214.871456
-0.748353,50,215.092762
-0.622123,50,215.310695
-0.987945,50,215.52605
-0.99772,50,215.747713
-0.984861,50,215.975337
-1.231806,50,216.190468
-0.880276,50,216.407446
-0.832699,50,216.623422
-0.835674,50,216.843638
-1.469738,50,217.067194
-0.699442,50,217.283087
-1.500427,50,217.501557
-2.174375,50,217.720059
-1.489367,50,217.935859
-1.425349,50,218.151809
-1.236752,50,218.368296
-2.008322,50,218.592979
-0.816319,50,218.819593
-0.728174,50,219.036128
-1.232403,50,219.25194
-0.63291,50,219.469473
-0.625174,50,219.685691
-0.841602,50,219.90346
-0.696961,50,220.125871
